,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,58,60,63,66,69,70,72,75,78,81,87,90,93,96,99,105,108,1,4,7,10,13,16,19,22,25,28,31,34,37,40,43,46,49,52,55,61,64,67,73,76,79,82,85,88,91,94,97,100,102,103,106,109,2,5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50,53,56,59,62,65,68,71,74,77,80,83,86,89,92,95,98,101,104,107
Tst,6.8023444847044,6.44837635027062,6.736920877984,6.76194854166467,6.53378312708321,6.28876316355591,6.38794171367569,6.37384236659943,6.20530047412745,6.70181111725096,6.24022854292892,7.17530177203034,6.83043793303625,6.59088773080218,6.36961837818663,6.58236896564348,6.07935196260079,6.1753707644481,6.52835633467413,6.87932242584913,6.09589709561897,6.58977628106618,6.48379917459774,6.71314063193034,6.2459089445894,6.79160150729829,6.33396427492636,6.79140586443809,6.36887102490622,6.41220685642725,6.21104625382028,6.57486280651166,6.58936792523102,6.05814387001377,6.65570791432635,6.46939899320292,7.03383767481749,7.1763716209742,7.63808022469893,7.24054373776936,7.16644768181876,7.2630043658847,6.8667078712336,7.2180944688509,6.64006153157651,7.10849446668015,7.28542677248407,7.0733294608553,6.477575475659,6.9363029312554,7.35885962095116,7.69417708922517,6.64663769941982,7.16079592705676,6.91422689801368,6.90004349723802,6.84103457615009,7.26177428339567,7.01062268840881,6.33615783847214,7.13212329882835,6.80017711412002,7.21276160227168,7.14223173172738,6.95344897983995,7.33261586066532,7.03809863819328,6.47809179993651,6.58271247519715,6.80275536615669,7.23780864049854,7.06866053840612,6.9275968681709,6.58172651766237,5.93585196780221,6.8897813312543,5.84811409841697,5.76341612554423,6.61609604603794,6.80435606620604,6.27979447205502,6.70229868430476,6.01239385522735,6.80373146747606,7.17557711280476,6.15101421553636,7.5742478479393,6.70657484921406,6.61404456012661,6.88224851968951,6.66919552362051,7.11410197097139,6.54060436828356,10.3250232118617,6.4985932337052,6.49381490179319,6.99246073741739,6.49788910461067,6.41411537763859,6.1921195537426,6.16319220821162,6.2442137053123,4.21170459958023,6.93113145668298,6.55090879770177,6.69591281337726,6.74317050513155,6.79105127487347
Ppib,8.59285049417353,8.40457418835344,8.64905713509778,8.64285135117045,8.42014630278976,8.50428849893158,8.73020900603051,8.08273330357818,7.98800426589526,8.52845733010875,8.53927005925175,7.99856193851209,8.81761568537598,7.85881139671712,7.98524583530014,8.93800798297854,9.04625991431438,8.00815485582014,8.44810042136386,8.98705283784424,8.86308390097259,8.82674524020962,8.66183006022637,8.50315849950095,8.35124080284346,7.77412981367926,8.51729489505742,7.68192885177467,8.05216519629635,8.35457142995597,8.22279932403877,9.01446527594694,8.24993877854124,8.02897390210854,8.01184777401527,8.07681494479056,7.06413899634633,7.10769455387747,7.13913755891223,7.54695661510206,6.92686882754514,7.01368302817137,10.6947700984532,7.0897898918461,6.94578485336567,6.98868711348595,7.43947938143069,6.88534634436803,7.390132080188,6.97253322056397,6.84053447915001,7.03078380876857,7.10385509202178,7.2975902520083,7.0118632963541,7.4082939740071,8.02823051571142,7.53049790198931,7.5138635871179,6.90540940885732,7.74867574084414,6.72737384857243,6.71431113820158,6.81314519526628,6.84549703790959,6.81937348134548,6.91585804855652,7.19564930094658,6.59987437429703,6.68063798905594,6.84438080012389,7.40978855378806,8.83480471425052,9.9649365932214,10.5049535184285,10.1923500115328,10.0156304523028,9.96331680860016,10.1452514816524,10.2889896698194,10.2733558256225,9.890723037113,10.1460950347056,9.55260179416372,7.04746260990263,9.56009815698624,10.2489192408462,9.53683057406324,10.538730899201,8.48503966684775,9.51939894038085,10.5778972651343,10.3086476067114,8.53614237588746,9.67376895948195,9.67773351106167,10.2017380639378,10.4545586029904,9.46893832257449,10.693053422973,9.72010718435571,9.74211018027304,9.90764272042856,10.1525342844475,10.201294162922,9.92792621975409,9.24199958267794,10.5966380394841
Cyp2c23,6.32877092201475,6.55256509258172,6.86567116847855,7.02547315288531,7.20225911439863,6.59649052289172,6.70531113496532,6.96253738762652,7.06605485512475,6.63466827197963,6.65718900547817,6.92929200465976,6.773319934817,6.38263194161992,6.34862564470895,6.80193249974085,6.30331768786696,7.16693276563976,6.00573041702623,6.02441482693906,6.62620922143987,7.47902987384491,6.32334261205327,6.92074037310236,7.06215651128793,6.6660712936011,6.62432158686321,5.42064902859119,6.26504897924127,6.72946899866301,6.24639659897704,6.92143364736595,6.50205287345176,6.58041752957409,6.37343192805987,5.565920090594,6.56787126621563,7.37941736993681,6.99885663634448,7.93408765867383,6.61599718798864,6.68122843716853,7.26074657070139,6.53810294695464,6.44025480486364,6.69764708801082,7.261406302322,6.92826218395668,6.97772589566222,6.75098793799306,6.26603701985372,7.30566489996392,6.86060583655497,7.21963250812956,6.95248852197095,5.26412814475999,6.35035153332618,NA,6.47432188000941,6.7367471940659,5.81457571874659,6.76195533665827,7.28645666035688,NA,7.58326541003721,5.59394727315075,3.98161579414405,7.48463730908522,6.36008297861301,6.80811007219152,6.10430328679528,6.15345044391375,6.34890033762828,7.15073089296211,7.9180241045537,6.93074175835606,6.41674187209122,6.60616356334514,7.09431081551666,7.55576084344488,7.45921021307296,6.93710168131378,7.11175860927752,6.85567244660575,6.96970945643444,6.96677016504274,6.93004725709462,6.56401676143814,6.59945967297613,6.62271208172518,6.84445780977355,6.98015160888224,6.98266724659515,NA,7.52033908296313,6.85800680415522,6.80449974180025,7.72316429264196,7.66300914822656,6.64786449882592,7.75141084659009,6.89436437471029,7.11460846997769,7.32015751373999,6.85853227802553,7.2643801728091,7.31017701636131,7.20158567531269
Gstk1,NA,4.88188001419407,NA,4.6691137579852,NA,4.0990405078603,NA,NA,4.44002333718894,4.91459352942217,4.46528253301873,4.39323947920948,4.47960266294545,4.81394359484764,4.42992054963361,4.77255561033248,3.50287598266347,4.35211093089358,4.72443995154251,5.10473726777128,4.83125707761059,4.88685012271835,4.23124945770133,NA,3.88667135197713,4.7501471680222,4.68706668315127,5.43167332122003,4.71012726172566,4.77956557606628,6.63534094496668,7.5739380174033,4.75838284392529,5.08116125123471,4.90760183223089,5.93427198970062,5.76747678192823,NA,6.06634528326381,NA,4.72095917010311,5.19583625269991,NA,2.43992762091727,6.08658720411248,4.36758071992996,4.94733256952833,6.17235593347316,4.01780918489032,4.70099027506599,5.12456972357477,4.93885737634555,6.29587961202487,NA,5.04151645184741,5.9822605820002,5.5238733456428,4.86433031353315,5.58567089529569,5.89187129222866,6.00815571088618,4.70594144353563,4.72271165732379,5.80267678808938,4.73189603921983,5.38051800583404,5.39709265990007,4.32754483216642,5.40590077113966,4.81607066561298,5.12791547053972,5.90681776485033,4.81485203312268,NA,NA,NA,NA,5.58662782177735,4.7419698210383,NA,NA,4.94558091364338,6.42972699927037,4.81676493321933,5.59812578288179,NA,NA,5.3811838211535,4.67664946653075,4.6605812476756,4.30369812447493,NA,7.3509716793171,6.57443669409308,5.08097330276656,9.6854154597251,3.87476714869927,NA,NA,NA,4.58016999203056,4.57759997213686,NA,NA,NA,NA,5.09482801336745,3.9507933015181
Cryaa,7.83301542932441,8.55048247841517,7.59761840834794,8.63515193272766,NA,7.66713601967364,8.59854847766063,8.47263965358682,10.4813318632835,8.07139312796862,8.75687145416532,8.41105822833254,8.50593448670662,8.85560373181859,7.96147963459378,7.98724102212969,6.95719886350757,8.6736662126743,7.79454477010969,8.66494623151144,7.98532567144986,8.57448531653213,7.91338004130063,7.83319286494412,5.90588476569363,8.25387070654315,8.39109710758182,9.21546219843555,8.69825711629924,8.573162225058,9.0159728821695,8.40174943461643,7.01890275038582,8.64754472228062,6.86100386668324,6.48186888885546,9.09536756346719,8.77963340117157,9.11491263344326,9.48155100864011,9.50420083313846,8.98721759803754,NA,9.86686216189759,10.7012813937975,9.66271943680406,9.51075475280952,9.54084814850988,8.61462100005602,9.9211071696786,9.97676976006535,9.23168936456018,10.2028777015496,9.76460983074585,8.69898575879043,10.7384959781149,8.79958439657128,10.3321694788224,9.60648925515969,10.9421852454357,11.7306084066339,9.87323156297249,9.63632624213868,9.32072495306315,8.91890799186727,10.4104403526598,10.983720107475,9.05729834927559,10.515683959405,10.2361003460758,10.2885198655091,11.2835936980541,5.57634213682862,NA,NA,6.38528946795402,NA,5.48846830148929,6.85762018971705,6.91421996232556,6.47950719332822,5.00935538229293,7.04310941038998,7.20475082519708,8.64834913308271,5.9121786002373,NA,5.36612380975632,NA,8.72225137415531,6.18075690272429,NA,NA,8.90171652905833,5.98633579478042,NA,6.46748851162768,NA,7.05910214448302,NA,NA,NA,5.88438258124366,6.66319660950436,4.68196680084574,6.04286001090726,7.57537247488322,NA
Fah,4.48452901955263,4.69695118820436,4.34305786378516,NA,NA,5.4105626292121,4.97707409745295,4.30341454846406,3.38556911701938,3.88200329531191,4.38647168182182,4.3353406013317,4.1072791838476,3.97844190527639,4.2133958773712,4.44022159546384,4.53835816323275,4.48615447421744,5.00664658580724,5.59725546644044,4.20993045027745,NA,4.39962371375208,NA,5.02446115868142,NA,4.39422258378319,3.89310985241519,4.11315586051695,4.26989998682804,4.5731935514366,4.18741218504706,4.06979194943166,4.33171407620885,5.21070270146971,3.8090190488038,4.49803365991912,NA,4.43871889440439,NA,NA,NA,4.5602514246681,NA,3.62901881355656,3.40595554842901,4.53793664718445,NA,4.51530124961672,NA,3.40326172991812,2.76861948569567,NA,NA,NA,5.09456275317131,5.16885357217509,5.24310757734305,NA,4.13565089459612,4.0865787819444,4.68201428937877,NA,NA,NA,NA,NA,5.13918862588645,4.03614140917977,NA,4.96003667628934,5.41563140509328,4.9419165193953,4.3192400487528,5.57719172821843,5.26708512528166,4.6267517519658,6.47234068316236,4.85717935702116,5.7029132998698,5.15631936260758,4.92790009496532,5.79336497027872,6.23373405611532,4.42418666824278,6.37086204332001,4.85530478915804,5.3689024553612,5.45592316261198,5.2691079833713,4.40192373580554,5.94885394810858,5.44732315014537,6.03579182214127,6.11405159732757,NA,4.21982686294318,5.12197024887605,3.87191942790178,5.14562201547434,4.47680243453253,5.25323839868376,4.22089446125184,4.55415295984218,5.2186199923798,4.6200758196727,4.2713357840736,4.53918686065093
Pgam1,7.03679053734691,7.47303285657862,7.29907998336101,7.76235233184225,7.36878205702477,7.1593154972449,7.02359075267233,6.4361716747056,7.67746728091333,7.24528706578863,7.03743786538252,7.32659749528106,7.54361279621147,6.99614640210812,7.11082895742447,7.29745087813726,6.71840567393032,6.72181816109386,6.46384712278078,8.1419561868416,7.0336446347026,7.65894755778079,7.29775745490031,7.46137290290523,6.53321707439699,7.6228692265445,6.37621456800054,6.89750334808329,7.17655758746897,7.18538936007087,6.95243982018228,7.05495285323658,6.96092789334814,7.36784169872511,7.15602704714189,6.9735726563038,6.60718501548969,6.98638727198133,6.98992204107875,7.53435263897236,6.6435382757761,6.81678162902926,8.3704804225302,6.81077695132834,6.62015727928443,6.8211978599976,6.82362195537635,7.044720953603,6.49598307920009,6.9463532144427,6.82667203070076,6.98111352201981,7.01066468515821,7.67240041438839,6.62228076694293,7.23302481641965,7.48697872526614,5.68342269084253,6.20611695170684,7.2949045164557,7.57912312427593,6.49015532455792,7.2135827684167,6.55116985753401,7.59186277097226,6.61200118050202,7.17136755839847,6.14258995489783,6.6536712512031,6.64578913502029,6.92886531316969,7.69146420728313,9.68289741983642,8.87414490982812,9.65842571976555,8.82361087750687,8.19817553015107,8.81726748034056,7.55249555635337,8.02690110985604,8.11434205587366,8.43834833681154,7.93737606534892,8.43552707684659,6.37476900783521,7.95626235027426,9.56442979674583,7.28818934809878,8.56446852364671,7.5783941146835,8.20237331667157,7.95023327401376,8.08922270790887,NA,7.52984098274065,9.09588583100088,9.00096450019572,7.92720549025481,8.49027886403395,7.73558866332771,8.7452645043632,8.26345389651726,8.64370582782672,9.20124539727422,8.81880361471768,8.36831102186036,7.57904956064825,9.0569121894614
Rpn2,6.61391252285321,5.99513027091953,6.41572126922258,6.70501175531123,6.16838183600723,6.73772803253022,6.24631323234356,6.5295584011752,5.81406597249271,6.11596535388753,6.26981112032941,5.43580325935851,6.16056791240002,5.98380002809805,6.17561776984907,6.08045257714391,6.73992107916839,5.99919360599921,6.87483364381012,6.40140975364933,6.85675083043395,6.79156951469893,6.52863867488482,6.36407452507099,7.29716579144817,5.9284164463907,6.49397757322191,5.80494840203747,6.39713105620113,6.36669146481291,6.02483666144249,7.06581974292376,6.6044465636388,6.34694474659202,6.65737667928244,6.61623865451246,5.8712473526052,5.10334000013744,4.86705801936867,6.29794506285685,5.60158027305926,5.62025652399683,8.28416962639686,5.35359874405017,5.15970199007571,5.41403690127341,3.42202843977061,5.39515833239008,5.89529782430387,5.09244843116348,4.27306195198863,4.23584040765335,5.62108188148473,3.94525396061854,5.98230454420864,5.71895641910265,6.49103199333984,5.13669360212928,6.18484629350498,5.43169321235778,5.68904909475532,5.38032484736677,4.97137155556596,5.40897934925213,5.5724691717099,6.10548590996773,5.17796054207863,5.67347417619947,5.31175150189003,5.39538233535892,5.04674600796175,5.39215322733142,8.08738676221296,7.57081231113887,5.96281421234366,7.85979930662217,7.91849386791166,7.82411376592429,7.85971240224065,7.23765170073369,7.98927945620659,8.08248465152555,7.79822734215474,7.41307521920199,5.34202826532671,7.86098000501624,8.3561216081691,8.13262853145333,7.75949629996521,6.63997335221088,7.36807691239597,8.29065576961754,7.74252284986451,7.05908002366168,7.5358644661147,7.44313224533282,7.98060663006794,7.89304882480215,7.12306015733254,8.23683522188127,7.78657524525774,7.73536657676964,7.6272295000382,7.79636613849066,8.11356572713756,7.82596709001068,7.17873960854786,7.85251646061499
Selenop,NA,4.5295205129294,NA,NA,5.72727900490368,NA,NA,5.23821243395981,NA,4.77535709380325,NA,NA,4.05896594747457,4.8227304979869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82711995653903,6.66289531280658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21924253804953,4.8331779990323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96425404406828,5.36266222092471,NA,NA,5.57820659222592,6.52760299812486,4.823543047995,5.45266329015956,5.51703760751952,5.17096569431163,5.80536592353749,NA,NA,NA,6.40417318135652,4.49309523928323,5.17873383472945,NA,4.32735774472753,5.6326312862123,4.57810095612906,NA,4.49835121667553,5.02958144430461,NA,6.08452522146302,NA,5.82978553346773,5.33710613617898,NA,5.57870206858549,NA,NA,5.52492700186335,NA,5.99333008071893
Atp6v0a1,4.35085557395893,4.38107236704133,3.91565111024632,4.66730204481203,5.35048373120779,NA,4.18830812856451,3.79609477841641,3.96707811454934,3.56579507712578,4.08153512434322,NA,3.85065088884005,3.64290025498192,3.66751634386195,4.54435381168081,3.55688161406757,4.44023477791251,4.65331743986132,4.63504385133288,4.5622489468076,4.43120886170071,4.21001758149395,5.11006236805076,4.489895600043,4.83258188490344,4.27568207354393,4.52641816645241,3.90478132680373,4.63194469650547,3.98844858267058,4.50085391188302,4.5985340528711,4.28121946999613,4.90644988581955,4.26478447129452,NA,NA,7.53368107815921,5.92751992124055,NA,4.26641897811882,4.86800552985355,7.31156374078126,NA,5.98602385400544,NA,3.92824844684171,NA,4.63312993514245,NA,NA,NA,3.4059321839628,4.52905755259322,4.76614448820713,4.4365346586777,NA,3.62138376450617,4.17415735701005,4.15176818041618,NA,NA,NA,5.25943439131106,4.69939262537657,NA,4.74933926068877,4.01095640932068,4.49568061355029,NA,4.79807423754529,5.44916073873141,NA,NA,4.70453228089194,4.89655035389057,5.96998499631824,4.06137926882016,5.08641891339166,4.17995615318926,5.34897136573276,4.55348774261891,NA,NA,6.60944028661154,5.41164610297338,5.7234242020044,4.61542286940998,NA,3.60283147955589,5.27361392964286,4.64667691779601,NA,5.82303325284363,4.8989732097605,NA,5.41427180134201,6.174471014895,4.49332237915816,5.22697187367296,4.99509014919708,4.91633708344759,5.43525313091445,4.38478375009335,4.53135171185918,4.28090581940732,4.38355242894994
Agrn,NA,NA,3.5192454703354,NA,NA,NA,NA,NA,NA,3.99242313471098,4.08725838997539,NA,2.63330657256786,NA,4.12560769895614,NA,NA,3.81444262701639,NA,NA,NA,NA,3.90661906677981,5.35272210573952,3.69950435854691,NA,2.56289802961319,NA,NA,4.04090990381124,3.38017421337834,4.5838820451902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83854937864193,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55352863924655,NA,4.22794800297848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73578902837267,NA,NA,NA,NA,NA,NA,NA,NA
Gpt,5.68870406850463,5.44429468607855,5.51186687965084,5.71005661452814,5.92397347126793,5.24068857327472,5.54659530045972,5.62463394737782,5.53270453624382,5.70768909037716,5.07578726868917,5.86901522722406,5.44107123678555,5.9454828623067,5.7934110138536,5.43385193766373,5.52544589458764,5.71081452465999,5.73551883886668,6.17304132213381,5.55471753287192,5.54475553725443,5.29506305989491,5.56577334970246,5.7879011648527,5.27621856436717,5.6644198314899,6.61322044990894,6.51277433439485,5.91251203831502,5.73311868703362,5.20282465603069,5.48170854114326,5.87343322292886,6.34198253959596,6.29976754905945,6.67829935573573,5.7645538488371,6.40763446266221,6.25871410265169,6.21395796067339,5.95230943704643,3.7343064947107,6.19502024440569,6.4903742356402,6.54147065336294,6.06769661478891,6.34981060990155,5.43936752174776,6.41869793096949,6.16564922133799,5.86657384376259,6.0769781637281,6.16326884687102,5.95058517429827,7.08804495588506,6.52692148371222,7.05131267789813,6.12022110484118,6.44805516348129,7.23433754226711,6.09332600028035,5.78484787928407,6.94187121953653,5.84251119330465,6.35072502855301,5.93380553619573,6.27330972059505,6.372999460758,5.95246665969253,6.78003457605537,7.11786421295638,5.14084146981112,5.25155305524384,NA,NA,5.21282882638741,5.64338545838486,5.30335030065029,5.56616334783641,4.88629132080126,4.46952009981331,4.55182476422026,5.18572356961621,6.17078251956908,NA,NA,5.7602452345278,2.35986441607823,6.10349144151132,4.88366520856617,4.93764078974084,3.56582644769446,9.4045923778622,4.96197104192443,4.34702344301683,5.27014943993031,5.01848630834004,4.80291310092612,4.20533388793961,5.18257121058758,5.45983831591179,4.35521907492612,4.63174824599384,NA,4.91996650616141,5.36246357997467,3.70737440471775
Ckmt1,5.41945309694437,5.11048107956278,NA,5.699574783066,NA,NA,5.91954468477498,NA,6.28227725474555,NA,NA,3.83784175171984,6.31495602154472,5.3894103804662,NA,NA,4.64778601578065,6.96845270319359,4.20113574334036,7.55748894345441,NA,NA,NA,6.24721014936495,NA,5.33286398814682,NA,NA,NA,5.35340329352372,4.5466484025488,6.27870962983245,NA,NA,NA,NA,NA,6.47326230971883,6.79684485561802,NA,NA,NA,7.91608017792876,5.8216061323424,NA,5.10525282040741,NA,4.78518293944572,6.89407900264633,5.98099058418586,NA,NA,NA,6.76078663435319,4.29879899331039,NA,NA,NA,NA,NA,6.27329150585717,4.77915835802843,NA,NA,4.17282499908232,NA,5.90506844722123,NA,NA,NA,NA,5.77828521745294,7.53974797362597,NA,6.32693509822836,5.54811188490571,6.11408004196723,7.84947936123837,NA,7.12455363239047,6.10840529031221,5.66786647401309,6.424762171993,6.65556773530919,NA,6.29814663377718,7.3636979210453,6.94725978983311,6.40914980035694,5.88000280582048,NA,5.70544877812227,NA,NA,6.98110934004025,6.22373925197321,NA,6.8490230486531,6.28948957517711,5.09511431724184,NA,6.07261938135653,6.81530188406852,6.62219406392123,6.08015700369819,3.85383017658059,NA,NA
Rpl29,NA,5.87536033810818,NA,3.8862989503187,3.811070070028,4.86563936121269,4.74095862542778,NA,4.6002520868347,4.60648033152845,4.90558394488784,NA,4.15049833789142,5.33003619492496,4.29514071318905,5.70352934345445,3.85641821442789,5.60489036669664,4.73817917791999,NA,4.15140913229902,4.60090357589013,4.60614718078798,5.65175585072233,4.94706961771131,4.40673129343055,3.87846679857728,4.42491091217748,4.50491982630761,4.68773266565581,4.65312704995511,7.25613150323645,4.8859714960757,4.2373046515515,4.99874897188994,NA,4.25605993034956,5.37028751199028,NA,NA,6.35319569929953,2.80915686237998,7.13274383149308,NA,NA,4.86827198752998,6.49345468784133,4.72722529548274,NA,5.31538177684304,5.27703264929898,4.23757555837749,5.08270667013661,5.50791111499944,NA,4.34839345194189,4.27508341714624,3.79703035911475,4.64441655175585,5.24475941187182,4.32736953263763,5.34593510449246,4.77989745791332,4.54403973459545,5.16225224721698,4.46268648387384,4.25056067975295,5.41484817695423,3.8188211644321,4.9604156257095,3.90290914307102,3.66079273984693,4.43412080350931,NA,7.3350199576865,4.75544752184096,5.72285192277054,5.65701188706248,5.15748001427944,4.84690752032188,5.06964561428311,6.49634241865382,4.20951732316465,5.48452250471315,5.53128638165542,7.56863460151503,5.48534486282434,6.91672668326532,NA,NA,5.94401960564754,6.38229683338413,6.6194280072952,NA,6.06175599617771,5.23264313394974,7.13127765825202,6.29561859541686,NA,5.43186775807976,NA,5.82910583033268,6.8461510785593,6.50219616220517,7.28002409038996,4.81188176658189,NA,7.41912707734582
Ubtf,5.26648746537067,4.79393435853508,4.77632700095,4.66850588639046,4.98320168995992,5.32100390813429,NA,5.0405021080486,NA,4.35996304802921,5.00634011933092,4.50722640346423,5.21311326992886,4.59204578863637,4.96119327842772,4.6002366580405,5.23952263524948,4.70149165669062,5.50851849419664,6.58342530371964,5.14100431057092,5.89417718662934,4.72830886240815,NA,5.3651739723122,5.14854826579678,5.34923100716355,5.64620611701369,5.46581149356677,5.53167106138739,4.33835500931556,4.78455307777437,4.86531898424676,5.45076888157911,6.08048787273189,4.7658724402974,5.49434730160536,NA,NA,NA,NA,NA,5.90318486545873,NA,4.70650845427789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52358588387957,5.86526998691829,NA,NA,5.66805579471696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50581494530939,5.64864328023053,NA,5.67481035378223,5.51500028010956,6.1369166621383,5.44740135016677,5.61902157704388,5.6422924743749,4.85383788455037,5.67521181670861,5.56102591223236,2.86300929755417,NA,NA,5.58471344834699,5.88606939584027,4.79025452182704,4.86792420711901,5.47874382594525,5.48836618370113,NA,5.42111356008632,5.62717148825705,6.06623851500872,5.86271112902542,5.5527306527078,5.57394298538272,6.02956998679121,5.44361526575738,4.73784188915583,5.42576206183452,5.44954716885505,5.73917892883899,5.89046357030679,5.16002373181673
Cd44,7.2531733200208,6.46180190530763,6.40108640306505,7.23260595549033,6.21513391934616,6.00989420882568,6.83014001728349,5.4522367151072,5.89793286236819,7.06455315836004,6.79358981569975,5.49034668993161,6.99650753803413,6.34435876435328,6.838035046436,5.77560013404178,7.08787036233754,6.88859128079782,6.63935837477449,6.70249252360087,6.94244810452563,6.74194658075575,6.77537869680518,6.44850465373236,7.07676341529693,5.70806687525147,6.27588081289443,5.03835690066702,6.25141783060648,6.51550013662888,6.48342476447979,7.33943467082485,6.45156580455686,6.35339777421948,6.72360689182338,7.09770537434036,5.07394851275663,NA,NA,NA,NA,4.41231786958725,8.17034335545948,NA,NA,NA,NA,NA,4.51446485409002,NA,NA,NA,NA,NA,NA,5.0963320035427,6.05063368773,NA,NA,4.17224741934976,NA,4.34936870752357,NA,NA,NA,4.22132396438584,NA,NA,3.75326552048208,3.3749800194421,NA,4.67616531454666,8.96989104822338,8.15085312040462,NA,7.89480592391587,7.46836376903164,5.56961424760399,7.1463166459642,6.93483878604413,7.74665352146494,7.27167032724269,7.27778882270808,6.8598776771859,4.02679661546615,7.21778098533737,7.41037552247418,7.96060846540973,7.95886808642386,6.68150609166037,6.75287418124709,7.18925721557456,7.51132956530233,NA,6.82211866927772,7.60353647616779,7.45379874242985,7.29107961948606,7.69740073479946,7.37531736169111,7.6913075432062,7.32366338769527,6.14285385190813,7.46225712030208,7.62857480793539,7.60617508751526,7.1653682985266,7.433799482614
Pdha1,6.58685627673221,7.57125558452417,7.31757491312737,7.18933926944837,7.22494699980776,6.80434070319841,7.12901222204684,6.91666828644129,7.95613949248121,7.05319093529395,6.62874299447815,7.62151020117959,7.07234133654377,7.22772786234127,6.84712742517204,7.37370127492959,5.94750576330255,7.83447712606385,6.56181722773623,6.15783138847771,6.99069641763293,6.93732774880365,6.9182761140292,6.71575738633102,6.58761272541105,7.12567185797381,6.52994937834897,7.21365128906778,6.95782711812318,6.51039620873286,7.2973624331156,6.22161485024797,6.86902247783535,6.81088753955931,6.75020913083691,6.5051780720706,7.87363232039843,8.54541465777538,7.77977054441149,8.17781246275491,7.89928085236084,7.77931328276717,5.68778145953349,7.66063673473289,7.86846284951626,8.25558129441599,8.17903935953538,8.72934441693575,7.58832325183459,7.96973448374013,8.53614830594372,8.18230978163931,7.84478045849945,8.72428453770551,7.65307696044054,7.07382122678731,5.97781977157029,7.53300278618308,7.54251980575788,7.45869434390896,7.7689558125054,7.53081744054865,7.66979326700053,7.88416623282123,7.38650088927225,7.81995637229893,7.90129329645002,6.97218426697708,8.01109294805305,8.05325242992856,7.83705878276873,7.55531055915961,6.71488608124386,6.3432105252214,5.8355065073988,6.11159577640388,5.92114931170248,5.87490698183091,5.71792237078941,5.31511071795323,6.05798428844307,6.37661997680277,5.98741538952909,4.99779849104889,7.47839834564829,7.18797315852627,5.39769826207459,6.99970467556359,5.04231181488289,6.70280890977119,6.11178630336279,5.26352983143968,5.26731448889312,8.91294021365266,5.37186330126201,5.36283435429411,5.94690841561267,5.36569541918875,4.5288130829706,5.1972621450355,5.01861551500431,5.39904109190102,6.01779389626806,5.93995963041045,5.76174893712713,4.50622209639134,5.82786754713178,5.16628048469207
Tgfbr3,5.44609737859933,NA,4.85054426089049,NA,NA,NA,4.38734291469455,NA,NA,NA,NA,3.90499322829816,5.92773528997762,5.36628952674866,NA,NA,NA,5.51528019221784,NA,NA,NA,6.00143242008508,NA,NA,NA,5.72965922177783,4.47481140214013,NA,NA,NA,4.82259076598531,NA,4.84543874835522,NA,NA,NA,NA,5.36706608817759,NA,NA,NA,NA,6.60937208565407,NA,NA,NA,NA,5.24905195029381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.60777390786683,NA,NA,5.54956554150941,NA,NA,NA,NA,NA,NA,6.28287505447701,5.32942860822002,5.92150656121795,NA,6.09690862152692,6.93649362921562,5.85362052304192,6.12422672163113,NA,6.01788120910898,6.80544838992004,NA,NA,NA,6.88734437083725,6.84211359193086,6.27756126031846,6.17377456542896,5.62199449309518,6.02402027047076,6.31862596664156,6.58590798076471,NA,6.16874601827532,6.29600064717831,6.1177543746717,6.67855382748912,6.38396843364367,6.44586773031202,6.07614524405286,6.54402121571196,5.45317679761725,5.4012472409485,6.47525139708729,6.11990381467437,6.66642524212444,6.47975806508926
